N,seed,C,completion,virtual_time_s,time_per_clear_s,macro_steps,measures,switches,clear_failures,path_length_m,directional_sources,scenario_sha256,last_successful_clear_macro_end_s,error
15,2101500737,15,True,9146.463379,609.7642252666667,47,364,335,3,34537.31689843691,2,a14664ee18bf699a4480800c17ec3c1132624d8495ea4814614fa02a0864e184,8594.247475,
15,2101500738,15,True,7792.871278,519.5247518666666,47,195,164,1,32879.35639078239,4,b4ef832ab7432a4cc9a3746ff7fa973509cac574c3c2b3cf4d5a50fc0ce5eaae,1552.371139,
15,2101500739,15,True,9684.842116,645.6561410666667,47,389,359,0,36529.2105780202,3,96190823e1a3170e425c81d98d38d530fff544dc4eb0e455d9293f4978dcc336,9684.842116,
15,2101500740,15,True,10312.957432,687.5304954666666,47,373,344,3,40099.78715657716,11,187df742fb8736038e2b2dba2bd7e32dd7c0cb81ade415e1f00ea96b136a2feb,10312.957432,
15,2101500741,15,True,11489.047121,765.9364747333333,54,436,401,54,43355.23566339584,9,d01f1974efd31d072ac73d7840f78aa758e1ad819c01f48373c5531c35268a16,11489.047121,
15,2101500742,15,True,8407.063919,560.4709279333333,47,204,175,0,35685.31959366332,4,4ccb16d1ff5d93f9825ad743e14a3f704a2a9fae50c52d1a3728fc9504d7f5ac,2200.455935,
15,2101500743,15,True,9931.712539,662.1141692666666,47,425,395,1,36668.56268792576,7,14677a8f2a8ddb62b9271c49b68a917a0abf2318316f9c68a02559734a7aea61,9931.712539,
15,2101500744,15,True,9221.364272,614.7576181333334,47,293,263,1,37076.821360082584,1,cde61a4b85d6a5949ae7e8802d6c97be52bda7eed0b0aba41971095a48ea6d97,5529.351521,
15,2101500745,15,True,9326.285131,621.7523420666668,47,373,343,1,35201.42566050571,2,f85ad6211524a91a032b2b526044de9e2dd4af29bf9291ac9159fa41d57876c0,8860.069431,
15,2101500746,15,True,9016.536406,601.1024270666666,47,250,219,1,37347.68202647633,11,ba9866493d8f03de9187ef6cf6dc4a3d42e838531118af48bea0d83104b076ab,3289.052713,
15,2101500747,15,True,20364.138428,1357.6092285333332,68,552,507,920,71310.69332047596,9,fe002d4a73f0721ab6601a02b570b4e1c5094fbb0c309ff09413c0843de18d83,20364.138428,
15,2101500748,15,True,10432.590351,695.5060234,47,379,349,0,40567.95175616596,14,7fc981258e0507652374d1c274783b0d57e8c5b9b42fca29df68342044c784f9,9763.05929,
15,2101500749,15,True,11112.260496,740.8173664000001,50,358,327,188,41781.30227738374,1,efafc9b4ca80af3a2edb70d649d8d0e26022ea2351663ed0a2baf32d137d2ae4,11112.260496,
15,2101500750,15,True,10947.932021,729.8621347333334,55,323,289,148,42624.659955051095,7,bbbc1aabda4d84a3bcf3210ea5902fa823e3a5f6b964e193b37b9fbbc02ebe9f,10947.932021,
15,2101500751,15,True,10583.468525,705.5645683333333,47,473,443,1,38487.34262669463,13,2ca66dc73b4afee1ac7a944d3c0fa2bf6e34fcf166508603d9f3e5b5b6321fc8,10583.468525,
15,2101500752,15,True,9594.221544,639.6147696,47,339,309,1,37561.107718745734,6,6068f4238ba51e75a45dc4a4c658f095a2a7c18f578186e9c37ee2c7977f86d2,9015.471612,
15,2101500753,15,True,12770.769211,851.3846140666667,53,413,379,196,48318.84616070224,4,9bf0ba91f4dedb5230266fbefe99fb41ae7f7f1090c26e1278f0be10f3056062,12770.769211,
15,2101500754,15,True,8118.593941,541.2395960666666,47,221,191,3,33692.96970568981,7,52641f82b3fa078b23e1c94d89eeb4e7bfb8ca2f541e358d93981cac04dfb01f,2636.854493,
15,2101500755,15,True,9147.265669,609.8177112666667,47,342,313,0,35246.328335404265,2,e5ae339deb21294649d5310b703a8bc5e2463195f46b48c45e81f471a24b3de4,6511.105587,
15,2101500756,15,True,11313.458925,754.2305950000001,54,385,352,58,43937.29461866168,14,95514a1b79616f446a75822f32f5ee6db430223f88c08352b7f3078f2b5a8382,11313.458925,
15,2101500757,15,True,9371.423332,624.7615554666667,47,331,301,1,36687.116648915,1,b4ef3295b93c54a0cccf2cb5322c051c8fe310950d1f7097c5371ad76137a9ee,6065.108301,
15,2101500758,15,True,8242.623264,549.5082176,47,203,172,1,34888.11631847943,5,009c8806d2c14300781a294bf2c7ecbb0f7f63d33aab9a45bbd5d4e54edc61d5,2112.863777,
15,2101500759,15,True,11824.786892,788.3191261333334,50,408,376,185,43893.9344954048,4,0865921d97dafe4155bb9fd2abbb140d54b5bfc2a459ab2a2af7bd5187892a91,11824.786892,
15,2101500760,15,True,9849.169372,656.6112914666667,47,324,294,9,39165.846843308755,9,24bb1ef19f0ea3319f09efbea598464b7c52a0751757e04e3cdec6b7b499cad8,9380.506164,
15,2101500761,15,True,10035.625672,669.0417114666667,47,401,372,3,37873.12836024881,11,d86ef23633aa45529d75a135c57ff5be27b445da3694eb237fda30cb92e92c3e,10035.625672,
15,2101500762,15,True,9743.410287,649.5606858,52,262,228,81,39437.05147305494,5,78457416bc61e0f88f8bf15f601f814cc1e6e6f0f48fb3718c5e7d8c28c15c03,9743.410287,
15,2101500763,15,True,10007.494522,667.1663014666667,47,416,388,4,37262.472612546735,11,d118fbb3da095c1e08d0bfc4f7a6025ad34a35c36f3c135a9ec5b144d3d8e287,10007.494522,
15,2101500764,15,True,9067.723929,604.5149286,47,268,237,3,37033.619639729135,4,c4c323fc5ff052eede719f41c38692e957f4f9de6954437c3191383c43b335c5,5419.766206,
15,2101500765,15,True,13963.955482,930.9303654666667,60,440,405,234,52909.777270265215,13,0723d788155a1956f109b73cb0df5134062b952139462867b067a403142f2aa8,13963.955482,
15,2101500766,15,True,7892.412444,526.1608295999999,47,213,183,5,32772.06220723908,7,eb819630b3b5bea26ba50f5703246156b4aa7d61a454d87705986b6fb444a0d7,2243.427003,
15,2101500767,15,True,9201.512055,613.434137,47,351,320,0,35257.56029021667,1,a4b677fe2c471d267190d5130f81dd2737ab04b613cb74ac7d9830372115c8e0,9201.512055,
15,2101500768,15,True,10946.086209,729.7390806,50,281,251,94,44665.43116115998,9,cd2d480b7afcac7daee66823da0cfd58f0c24503d7cea7a02eb42cddd9f88063,10946.086209,
15,2101500769,15,True,8972.014066,598.1342710666667,47,350,320,3,34090.07032893218,3,06945a2d01ab80bc5d6b1aae83dd30dc523c7112e9b954da0ce1d804bab461bc,8361.154038,
15,2101500770,15,True,8995.593463,599.7062308666666,47,252,224,2,37152.96731371211,9,925dfb59240c4dfa3bc70a01a6c384037a9b861eacaae983bbb5e0680fb6876a,8995.593463,
15,2101500771,15,True,10235.793225,682.386215,50,367,335,43,39308.96607807677,3,4879f63823cb65efb709babfc3a76c3f8140d8da2f996d44f63e9fd33a885b3e,10235.793225,
15,2101500772,15,True,8851.402007,590.0934671333333,47,264,235,3,36062.01001998011,4,9d3af6e117d617d24d451168fdbc55841aea071f0d6b06e51b87b05ca2288acb,6148.457173,
15,2101500773,15,True,10189.679425,679.3119616666667,47,413,384,3,38283.397130897545,7,5d6997adfe1c0250635306bd6e9a105a8cb899233dfc99207c4a393dd65472a8,10189.679425,
15,2101500774,15,True,8183.917167,545.5944777999999,47,225,194,1,33934.58583766567,3,604b651a036b687e55fdd2a724f024d09bfdc6acc2fbc5472df7ba0b9ebfd078,8183.917167,
15,2101500775,15,True,9628.238654,641.8825769333333,47,401,371,0,35886.19326076539,3,d2f77a3ef2103846c1e96ed0f9b6977ad3bee44c6707b5b6d8e5f9e9d20c7e9a,9117.744121,
15,2101500776,15,True,10498.350438,699.8900292,47,364,335,3,41296.75217518388,11,99a5483f465f73dd96702d82e459f61a477473a9a6205a876a2e66757b98297f,10012.554629,
15,2101500777,15,True,10234.363187,682.2908791333334,48,421,392,2,38281.815949723314,7,b62a8224e80c217e5c7a667f0fcf9f8492407659ce3702c8e1d0b850cf69f95d,9963.309788,
15,2101500778,15,True,8401.638697,560.1092464666667,47,214,184,4,35303.1934825998,6,25ca1e5162cbd06708bdb87f4b19c7507da227f8f674915c937621f5bc206370,2689.348439,
15,2101500779,15,True,9761.91302,650.7942013333334,47,448,419,1,35124.56509192028,11,71a7f7164675627992268efac41f3e1138e3c6627d0156e373db5fabfb8b2901,9761.91302,
15,2101500780,15,True,9910.902817,660.7268544666666,48,313,284,0,39934.51407469013,1,6e8a2d69ea1b5b415a2a9799541610205a6c188f4c68bd8f55614062be18663b,7788.490784,
15,2101500781,15,True,9516.052526,634.4035017333333,47,393,362,4,35510.26262333531,9,8a3f6ce8eefec803a498a82c9005ca0e9b131845c2a922570c9eaa1eb09d33cb,9516.052526,
15,2101500782,15,True,8697.520411,579.8346940666667,47,231,201,6,36242.602048581204,8,843397b346e010c3c0f1ed9e522e2523cb0b72e788044e9cec260640278f92ef,6132.31624,
15,2101500783,15,True,13294.200567,886.2800378,59,451,414,257,48896.00291159342,6,8bd706bf4e1016c486f61e51e678c37de5e20cbe38e400b3d40a2079f6e394c2,13294.200567,
15,2101500784,15,True,9503.990549,633.5993699333334,47,308,279,5,37974.95274123687,11,05231864d7ba6dc39f0ffe17e64f6718547b68cfbd6ac1061dad317d7e078e55,6806.122409,
15,2101500785,15,True,8969.813891,597.9875927333334,47,318,288,0,35084.069457346144,1,793a79b7105f298341100670c81370ad13721d7fee3a276c1a0951ea3962c882,8969.813891,
15,2101500786,15,True,8388.122891,559.2081927333334,47,242,212,1,34440.61445010105,5,329c14b525ea334ad2c169470b27397192e3abaa8d2719ac37bcb9992fe0b3dc,5327.654824,
15,2101500787,15,True,9725.793661,648.3862440666667,47,379,350,1,37013.968300159606,4,eaaa2b6aa6da7c755431633ed01300e6f05b8706918ca2648a53b391985be88d,7614.902346,
15,2101500788,15,True,12583.347741,838.8898494,56,421,385,155,47766.73868976783,12,888b6341e2eb2affd8f5c6f8ce1da0928fc69f819d9fc11693d8bbeb3205b3ca,12583.347741,
15,2101500789,15,True,10260.776614,684.0517742666667,47,390,359,3,39338.88306470026,7,b5f592ddfd784d766e17334bd8b7fbab0f2a02484e9969058e1b5fd85571e38d,9420.54252,
15,2101500790,15,True,8516.556991,567.7704660666666,47,242,213,2,35062.78495812742,5,a4430e5513a4f168edec423a10cdbc90fe9c61fbb7b0a6191c3f7acbeeccb7ad,4754.930728,
15,2101500791,15,True,9380.743159,625.3828772666667,47,369,340,0,35603.715787940164,1,30dda398bd42579abfee5e822c9cbe1f6ec4495e3be9b589678bc7ae785108b3,6483.288592,
15,2101500792,15,True,11994.930574,799.6620382666666,50,375,344,150,46254.65267929669,10,5931df6ef2327de567703cbb6b6be656a8312a2048b22c533c6e1967724be5b0,11994.930574,
15,2101500793,15,True,10181.05855,678.7372366666666,47,377,349,3,39315.29274076014,9,7e14c55c23fbf91df4f1128ef9d6ff101202bee7d0b4a992c89b636fb3a43af2,9643.327378,
15,2101500794,15,True,8806.092041,587.0728027333333,47,219,188,3,37195.460194579806,13,5d6a5046842bed242f9340a75e23731a20a754b99fd49402d183e11443d0c655,4391.96111,
15,2101500795,15,True,15146.406509,1009.7604339333334,62,513,472,412,53992.03276533659,10,a6c3ec63ad370550f10c2920b0607f65c523cabb367b392f839b5eb0577b94b0,15146.406509,
15,2101500796,15,True,9881.758261,658.7838840666667,47,350,321,1,38663.7912987788,13,8311a4c5e30bcfc3db75f0ec8d7d01ef0049e89bbc11e25c7c6f50457360287a,8057.127421,
15,2101500797,15,True,9658.451267,643.8967511333334,47,386,356,3,36442.25633432975,8,332351931f8029ee8868a414eb714bbd1f206c57d2f1ba18f4e7a1e98d9e036e,9658.451267,
15,2101500798,15,True,8242.787987,549.5191991333334,48,227,197,0,34178.93993255972,4,2b24fcd4aa19657b796359e2c4eb727c366b9749a50517b548b76fb99387c763,8242.787987,
15,2101500799,15,True,9561.395006,637.4263337333334,47,379,350,2,36176.97503601656,12,94326f5f84b00784e9bbbb0d8597065b25b582e2416c32fd785f1439308279c1,9561.395006,
15,2101500800,15,True,12409.45253,827.2968353333333,53,369,335,225,47397.26241711421,11,4e67d06c0e93382fda18b8982750008d9ae38252ff498ce3522122eb3242b9cd,12409.45253,
15,2101500801,15,True,9389.201099,625.9467399333333,47,344,315,3,36351.00549145011,2,f09d47b3a58655dafa1528c157b061d8df6c71b07282af8531782ddcd54945e5,8241.92136,
15,2101500802,15,True,8292.851302,552.8567534666666,47,212,181,0,34884.25650620561,7,2b7de8e16e215f00f249203f63704c6e68bec45590704c7d6943341c486c76ef,2612.824515,
15,2101500803,15,True,9346.773986,623.1182657333334,47,388,358,0,34868.8699269362,1,4633f35c8e73f398abe9b3efe5b09b0711c3db73b0a49a4c44102f4a67a32949,9346.773986,
15,2101500804,15,True,11001.625755,733.4417169999999,54,369,337,77,42568.1287992398,9,0f81a9795292e2e8514bca94b172bceb1de82e6806b0f1c786913881624610df,11001.625755,
15,2101500805,15,True,9366.795664,624.4530442666667,47,359,328,2,35813.97832358511,2,226852091faaf38a6f7ece107f6fb41af93dc55d3e6187f5619ad2525d86ae78,5945.151839,
15,2101500806,15,True,9365.115462,624.3410308,50,270,237,9,38380.57730239538,8,0a0da47d7da301409e50507f78f72c063ba2851e7157ef068020f59e5d83e989,9365.115462,
15,2101500807,15,True,16651.5829,1110.1055266666667,62,487,445,581,59767.91414982791,9,1eb0b12fb8aeee90aa6e044a970c6cf9b4482236c967f9f899083764b29d6cc4,16651.5829,
15,2101500808,15,True,9663.556066,644.2370710666667,48,309,278,6,38737.78031006392,7,26a0ac2e6a8cb20d71025a0cb2c619f389c432556dd3fefe12c9326f17165a15,8346.378453,
15,2101500809,15,True,10421.46552,694.764368,47,439,409,2,38682.32760648354,9,070e917434ed52da3a380d2bf35fb85e79466cbc5ba3495d0adfe85b0cefc9e9,10181.220119,
15,2101500810,15,True,8099.644673,539.9763115333333,47,226,195,1,33483.22337473425,1,a500113995d497d14a6314d03bc812deccff0a8b64714f1afffd70626b59ad25,5975.644513,
15,2101500811,15,True,9178.431814,611.8954542666667,47,372,342,1,34492.15905714549,3,eb121794b6ec6d86d7d6040a319a4a18ef155fd021737993393a1eff0abd1b61,7499.893397,
15,2101500812,15,True,9331.88242,622.1254946666667,47,299,269,1,37449.412094735824,3,4c7df2f8027ee116c9f803a25712e8fe6548a940c22fda222cd8319be830539c,7361.806915,
15,2101500813,15,True,11037.473447,735.8315631333334,50,370,338,127,41967.367214798294,1,15a3ca51c3ea769af536aec790cbf6b4f5e39798053cfdc396673c7b7715e56a,11037.473447,
15,2101500814,15,True,8252.100773,550.1400515333333,47,229,198,2,34140.50385098318,4,15b9a55f2342d66b8df4509ab8a212b872b238dcbf99d840ae393def802d9d4a,5274.470503,
15,2101500815,15,True,10341.897691,689.4598460666667,47,418,387,0,38949.48846401454,11,897178042213a8560866d00c54bfbcac971c7b8eb1933173451cf090266c0b71,10341.897691,
15,2101500816,15,True,9920.156919,661.3437945999999,50,327,293,19,39300.78460566602,3,1e7c5494bef43bab8a8b61da60616d51a8f7793bd4b5f546519d1c32f9265c23,9920.156919,
15,2101500817,15,True,9584.856752,638.9904501333333,47,371,340,12,36394.283749332,11,667d5ac7ee82823480278f5ffec4004eab31ac231ff8aa094e8c63479866876a,9125.456384,
15,2101500818,15,True,8471.211521,564.7474347333333,47,233,202,1,35131.057607585084,9,fedcff49b698e60b5a9efb14c96f1458ddd4fc3726be3e6154e2d9c2964d25c6,8471.211521,
15,2101500819,15,True,9159.774308,610.6516205333334,47,341,310,1,35333.87154750074,1,9a5eafb06210dbbb48aa69a5289911f27723dae967646837dc3cb5484e0e71de,9159.774308,
15,2101500820,15,True,9798.271938,653.2181292,47,297,267,4,39796.359689689845,12,5af75aba364bffa686dc8f6d4c2f6b5cb4f233356fca10b5ea53090a97cab41c,6846.993345,
15,2101500821,15,True,10717.475015,714.4983343333333,50,438,407,32,39747.37503825982,14,dbfa7588bad7c4e1f0c2dd5ba15a13b6acac867d49ffa4fcd76685c2cde54704,10717.475015,
15,2101500822,15,True,8647.593996,576.5062664,47,222,192,0,36352.969982458075,2,596cf04b2930bf902efa5eab4a905519cd489b1210349fd3a6c939b39f8dfef5,3197.560358,
15,2101500823,15,True,10566.026288,704.4017525333333,50,415,385,1,40140.131438909986,8,b6c8de82a3eef1ac59586059583e3cc4d7172614f2be3b34cfc9c3bf68602366,9310.435606,
15,2101500824,15,True,9326.885467,621.7923644666666,47,311,281,2,37049.42732227535,1,3525b2e72d8c05925a07dcd4d77a899d6da866131a8fcabcdd199818fc286919,8556.615786,
15,2101500825,15,True,12691.926802,846.1284534666667,55,466,432,127,47369.63389727432,14,3dbf2301cc03cd46038688e791c907296802698fda0456af8dc42bef416355b0,12691.926802,
15,2101500826,15,True,7833.617809,522.2411872666667,47,201,170,1,32903.08905079312,5,98c31f08ee7b96a5c0f6df5b2ba7484afa26f2c08f6b0ff96af0c31f578d9538,2176.141582,
15,2101500827,15,True,9897.399641,659.8266427333333,47,385,355,0,37711.9982013111,4,07d9b5f44141721feedf1e7614bf92cfce94665899bfc4763a76366727ec1fef,9343.933688,
15,2101500828,15,True,10689.172825,712.6115216666666,51,335,305,35,42645.86419687822,6,0372b08e66e1996625f89715ec98fcb68976b5278d4debe6139dfd53315d484d,10689.172825,
15,2101500829,15,True,9279.114278,618.6076185333333,47,377,348,1,34840.57139371686,1,07d4ecfcbb43531f7d4d4948d13059759f739c1ad75a03d2912195ee56823da8,7507.64888,
15,2101500830,15,True,8239.657181,549.3104787333334,47,200,170,1,34958.28590217006,1,d6818adb2cb74cc2672fc66ac15b228248acea913532d84db502baf6e1fdb1c6,2196.338838,
15,2101500831,15,True,15110.717048,1007.3811365333333,56,491,454,423,54288.58502025622,9,324ccafe60bbb70540c472a25bcbe20a1a0c696bd38fdce869ad31779f3132a0,15110.717048,
15,2101500832,15,True,9566.57353,637.7715686666667,47,333,303,3,37572.867640403856,9,69e42217d006dc1a4772ba6c82dfa4a53aec35840e1f71f7bc8986f3cb78f7ba,9566.57353,
15,2101500833,15,True,10536.135859,702.4090572666667,50,390,358,9,40630.67930494709,7,17e6667bda74b3a7c0cd98b03d354de024f5d9a84309d09091afd98264508cae,10536.135859,
15,2101500834,15,True,11731.525247,782.1016831333333,56,334,298,151,46177.62605168959,13,710fc8e3494204268bfa852749cbe4a3ba7050a33acdd2f08687eeacaa0ce8b3,11731.525247,
15,2101500835,15,True,9361.08603,624.072402,47,403,373,4,34430.43014370214,11,f1751709fcfd4c2ad5b98588236682155d61b1b02208877337b027814ffda124,9361.08603,
15,2101500836,15,True,8840.644811,589.3763207333334,47,260,230,3,36133.2240398999,1,a098a99f1ae2728a2ff2364f9004b0f04ac66ec7dae87479866e0f2def89335f,4903.337316,
15,2101500837,15,True,12109.380466,807.2920310666667,50,442,409,115,45351.90250882694,12,fe9447049517e8695c73bd244d8c8f9a2d31eed018a275de6d7bab1e5da598c1,12109.380466,
15,2101500838,15,True,8681.646663,578.7764442,47,213,183,3,36748.233314511715,10,af7277415385f2cee98799c971df6e15c0827f0f2257f4b619d7e9acc5c77cf6,2039.10349,
15,2101500839,15,True,10118.456759,674.5637839333334,47,419,389,1,37782.283798397344,12,011e83817321f42652223e9ae3b54266c6bdfb1cde8a90cb0069801cc2e74410,9569.625409,
15,2101500840,15,True,9318.936558,621.2624371999999,48,290,260,1,37654.68279123022,5,8ff1fc24924dee231633e1d29f025f0094902a5f676c4d4f4deebe5f2a4948a0,5137.322095,
15,2101500841,15,True,9712.948038,647.5298692,47,360,330,12,37359.740194643666,8,03cfe97bbe2f57dfdc0385711d3f9ff34e200f634c1556c0c41fc1dceee4b546,7866.889506,
15,2101500842,15,True,8372.582335,558.1721556666666,47,218,188,0,35097.91167506624,4,d757f691489fdcce0b245760c19158e9e636f127428a0084a98c9d6913b06da7,8372.582335,
15,2101500843,15,True,11001.959407,733.4639604666667,50,389,356,97,41674.79701128014,3,e3813ef7c731bfff2cc6c04ef88671741248673457435524f4f3192cbc2746ce,11001.959407,
15,2101500844,15,True,9634.646126,642.3097417333333,47,303,272,1,38848.23064032726,2,c6448961f860536f2cad4bebd1d3ee5e785c440bf5b58bf0bce4da5820db6bcd,6864.597529,
15,2101500845,15,True,9285.262921,619.0175280666666,47,388,358,2,34531.3145962143,3,3698ce3a0b8269faa5e32171451337191ab05bbb758fe418809c08af9202db5b,8748.806073,
15,2101500846,15,True,9447.253327,629.8168884666667,48,271,241,1,38866.26664137099,13,725680fc33fd8c987f13a95eacab27ee9d5707a7c13ef50831a8011955388dab,9447.253327,
15,2101500847,15,True,10947.237485,729.8158323333333,50,466,435,45,39861.18736315936,10,00aecb9dafd0267688e38f86fde9a04721d1936ef6b938d55e470d16f0cc497d,10947.237485,
15,2101500848,15,True,9848.627856,656.5751904,50,344,312,8,38588.13929305904,10,52170cb3227d397cfe040ab0ff7bc4d0f276aabaab03e7b3d30c3f5cc080b1a7,9848.627856,
15,2101500849,15,True,14206.033962,947.0689308,53,495,462,272,51890.1700405423,14,b1fa2a3e013936b39f7ea4831d62a055727a465560b70853b9a444877f350477,14206.033962,
15,2101500850,15,True,8262.669432,550.8446288,47,235,204,4,33983.34715302073,3,55b2cf6acebdaebb1084bfc2cbf130887266e5bfe9b051d0a3c6b3b61be2bfb5,5743.745325,
15,2101500851,15,True,13689.753525,912.650235,53,515,481,303,48248.76747836818,13,fe57b5d498b3c2e5c03a15e60918537645a0a0a34d7901c6bdbf13164741cd84,13689.753525,
15,2101500852,15,True,10345.308538,689.6872358666666,53,350,315,92,39646.54249543247,3,fb41ea9786ee5ac1ae35fbc088d29ae640e13262730aec1ba507d8b5b3e3e99a,10345.308538,
15,2101500853,15,True,9718.820799,647.9213865999999,47,388,360,3,36674.10399269556,8,1e77fb196b87495ed4ca26c9b435f1be080e7f2b87b639cb4990dbfcee6332a1,9255.088403,
15,2101500854,15,True,8963.043779,597.5362519333333,47,228,199,1,37730.21888495962,8,87cac380a1eb006f1d3a7d50ddd98a1a9891f2851b33ba739ef96540ed78b5ca,6647.720117,
15,2101500855,15,True,10493.414611,699.5609740666666,50,412,380,30,39442.07303150999,5,7f934088bbc5cee8cea16e2bb3b61d99977e2d16efeb526d7f03b7f156c3945f,10493.414611,
15,2101500856,15,True,8594.544424,572.9696282666666,47,255,225,5,35022.722111159936,7,5020a533afe432767f0427ad692e9317fad9f5316babc2aedef8226b3f8eb6db,6600.823891,
15,2101500857,15,True,11174.068793,744.9379195333333,47,444,413,3,42285.34396842597,13,366065c0c495af019994c22154f00597b119f409c0d00b5baf76bd8527f0e775,11174.068793,
15,2101500858,15,True,8911.739789,594.1159859333333,48,250,220,1,36818.698940656795,9,1a4c4f727a939f9aaf98a5d93fd1b67e7a7e8f7e93dcdd8bc38bfe61067e03b0,8911.739789,
15,2101500859,15,True,10560.776424,704.0517616,47,469,439,4,38448.882124210264,14,2c481c94ad00b8e1d2177b79fd775bcfa39503386570b8a3e1f5a97ef8bd4df7,10363.251062,
15,2101500860,15,True,9512.234184,634.1489456,47,331,300,3,37366.17091817524,7,84978dd38c4f6f12e65dd987783f6b3cc85c6956c0cf2f8253129aa99e8a2863,9011.992227,
15,2101500861,15,True,11671.436884,778.0957922666668,54,475,441,75,42777.18444597833,10,503726246c5cd70f8ac7c5dd763da34979396a787154454a69eeb4eb6eb42fd7,11671.436884,
15,2101500862,15,True,8399.714678,559.9809785333333,47,219,189,1,35188.573386255666,8,a6007bc7c47663d884655b0147a03b4d5bce6c50d3a85df8acfc6b7ed2d66319,2216.326982,
15,2101500863,15,True,10686.912446,712.4608297333333,50,485,452,2,38644.56223047439,9,3e89041b8168f42632c609d2fd5aecb1308db01d605c53a1fc2d09a5aeae8984,10686.912446,
15,2101500864,15,True,10057.480446,670.4986964,48,313,282,1,40662.4022261758,3,ac8c206936b6009bf958fa818bab7a847ab878cf712d49b6bc5018f465b81ff0,10057.480446,
15,2101500865,15,True,9634.896196,642.3264130666666,47,400,370,1,35934.48097802143,3,afb11e6dd1df326310c23374383bf96c5945a2d9fe67b289a01cc1b270e8079c,9634.896196,
15,2101500866,15,True,8444.834243,562.9889495333333,47,218,187,0,35464.17121453605,2,65f2be91efa79bf760d15b23acd3d06335859257d8ea89cedbf21dad346405cb,6994.738985,
15,2101500867,15,True,14202.917671,946.8611780666666,56,431,394,409,51759.58830336961,5,94d5464c9abf9fabb6256a580a70adf15c7c339e47d6a7956d43baaf603b2285,14202.917671,
15,2101500868,15,True,9687.065775,645.8043849999999,47,314,285,2,38755.328874833365,6,fcf884f3d2ac5376bb38b1ad59f29772b2c653e0c8a6ca9230826fd59ce33248,9687.065775,
15,2101500869,15,True,10438.593269,695.9062179333334,47,385,354,1,40407.96635567302,9,94ebd186a9172547e081f3cedf5a1aac2a41afd77c1ffe47c8dcea82b23d56f1,10438.593269,
15,2101500870,15,True,8909.527866,593.9685244,48,235,205,0,37272.63933801344,4,59698210f42910fa01ec536b09945f18318891f87e3d1377176e5075d3f88282,8909.527866,
15,2101500871,15,True,9966.817661,664.4545107333332,47,407,379,0,37389.08831369574,7,21de1cb762efe742a062ab807ce69eba4f11c8f900b94d33ca6321febe080635,9966.817661,
15,2101500872,15,True,11384.767159,758.9844772666668,50,349,315,150,43998.83589792975,14,6fa2a8ed4be878b68b4a5c219cbfadbbc2f956bfde4d1faaa56d8540afc52c59,11384.767159,
15,2101500873,15,True,9552.924785,636.8616523333333,47,393,363,1,35734.62392369522,5,0b4b321c19feaa162ef647ac2cbbde06d81ad2ed24293076c26d3146d421d51c,9237.841023,
15,2101500874,15,True,8435.91159,562.394106,47,205,176,0,35799.55794736346,7,8586af557d197b2f254af86fc445466551824dcf565303d5481f7ea3eb71bf64,3626.265845,
15,2101500875,15,True,9149.560984,609.9707322666667,47,337,307,0,35412.80491263477,1,375af23ebc74effcc8a07d807c4a53bf55d970cc1e394e2c44b41f5d419dbaf3,6184.244976,
15,2101500876,15,True,13596.20635,906.4137566666667,53,404,370,184,52896.03171390312,14,40a3605051d9b88816bf31fb6ee9a530c0912f37aaa36e51d48625b8103326c6,13596.20635,
15,2101500877,15,True,10013.08446,667.538964,47,407,379,6,37530.42228571447,14,9d0274dfd961ed0641c5b639379a71bbfbd5f418626c8287604c11787cfdd69d,10013.08446,
15,2101500878,15,True,8747.356652,583.1571101333334,47,237,207,2,36371.78325219088,12,a03407b11880e6de4595f0d5fadc2c8b22b0bcea47bfbc909acdd89033e2342d,3633.906687,
15,2101500879,15,True,11392.248202,759.4832134666667,50,391,359,175,42391.24076444564,1,0998a38a02985d942e33ed7ae734032fa51af46a9fbd094f9c1b9e2cb1802941,11392.248202,
15,2101500880,15,True,10552.594933,703.5063288666666,47,377,346,5,41157.9746642823,13,08afea3d7e22d2876190b16bb3d383ca3f6c67664564128f3978fc09cb362a67,10552.594933,
15,2101500881,15,True,10092.195104,672.8130069333333,48,369,342,2,39120.97550501023,3,74a157c8f2cc680f1078d8276702683f9eb666539f611fa013699364518e053b,10092.195104,
15,2101500882,15,True,12148.925159,809.9283439333334,56,339,303,221,47064.62581148374,13,03d26f6938a05715a5d8f221a27335d1810e570922e71d91c2b84bdca8f4f0a0,12148.925159,
15,2101500883,15,True,9938.392068,662.5594712,47,457,426,0,35761.960340144826,11,3c6d4d2c8ab072d59ec2d4a0f5f18a855a57ed2456770e8b5752f5cb76f2f978,9637.070657,
15,2101500884,15,True,9516.328123,634.4218748666666,47,304,274,3,38191.6406020484,7,cdc460c6e139579406e83665305aa696a2204028142ba58da62cb8b1a57d0444,9516.328123,
15,2101500885,15,True,11122.849113,741.5232742000001,50,375,342,183,41409.24563289146,3,ac54be9aa478e1854f138af7318f2db9d2740b939990c00c3ca5ff7ac147e6c0,11122.849113,
15,2101500886,15,True,8464.347742,564.2898494666666,47,213,182,4,35651.73871566482,5,8583c95fa3d396dfdfe4d048d17b32f3c75961e60c330c869517aefeaa728f1e,2299.141369,
