N,seed,C,completion,virtual_time_s,time_per_clear_s,path_length_m,macro_steps,error
15,710050364,15,True,3298.147321,219.87648806666667,13225.736586223336,30,
15,710050365,15,True,4110.138138,274.00920920000004,16600.69068885862,38,
15,710050366,15,True,2668.495398,177.8996932,10867.47698137574,27,
15,710050367,15,True,3623.40949,241.56063266666666,13822.047454866251,37,
15,710050368,15,True,4128.811291,275.2540860666667,16684.05645288553,36,
15,710050369,15,True,3985.753355,265.7168903333333,15618.766766782504,42,
15,710050370,15,True,2237.619583,149.17463886666667,8843.097914066926,25,
15,710050371,15,True,3789.404031,252.6269354,15557.020143756583,40,
15,710050372,15,True,3597.579814,239.83865426666668,14442.899075153107,33,
15,710050373,15,True,3722.823366,248.1882244,14994.116806337981,38,
15,710050374,15,True,2477.043026,165.1362017333333,9710.215132271256,28,
15,710050375,15,True,3664.130806,244.27538706666667,14310.654039494622,44,
15,710050376,15,True,3438.266118,229.2177412,13696.330594607865,29,
15,710050377,15,True,3826.374147,255.0916098,15466.87073426161,38,
15,710050378,15,True,2672.103541,178.14023606666666,10880.517720057669,27,
15,710050379,15,True,4406.494793,293.76631953333333,17802.473955379304,39,
15,710050380,15,True,3945.512312,263.03415413333335,16267.5615541595,30,
15,710050381,15,True,3483.697806,232.2465204,13468.489027964828,39,
15,710050382,15,True,2474.237566,164.94917106666665,9836.187836996052,31,
15,710050383,15,True,4818.968704,321.26458026666666,20109.843533598,39,
15,710050384,15,True,2966.115844,197.74105626666667,11570.579217208086,32,
15,710050385,15,True,3874.38901,258.29260066666666,15351.945055429758,37,
15,710050386,15,True,2864.256,190.9504,11681.279996196095,28,
15,710050387,15,True,3722.439189,248.16261260000002,14752.195932477442,42,
15,710050388,15,True,3857.678603,257.17857353333335,15318.39301753748,32,
15,710050389,15,True,3736.866948,249.12446319999998,14644.334738457459,38,
15,710050390,15,True,2406.054542,160.40363613333332,9520.272707381018,24,
15,710050391,15,True,4031.833742,268.7889161333333,16044.168710540027,39,
15,710050392,15,True,3981.217772,265.41451813333333,16216.088861046082,35,
15,710050393,15,True,3537.407041,235.82713606666667,14072.035199578837,41,
15,710050394,15,True,2495.08902,166.339268,10130.445089177458,29,
15,710050395,15,True,3936.15862,262.41057466666666,15700.793098516175,39,
15,710050396,15,True,3372.424847,224.82832313333336,13342.124223409002,31,
15,710050397,15,True,3362.288328,224.1525552,12996.44165703661,39,
15,710050398,15,True,2817.534389,187.83562593333332,11167.671943717063,31,
15,710050399,15,True,3382.270833,225.4847222,12906.3541496722,40,
15,710050400,15,True,3606.143581,240.40957206666664,14430.717908767614,35,
15,710050401,15,True,4096.179707,273.07864713333333,16130.898535363653,38,
15,710050402,15,True,2518.113089,167.87420593333334,9980.565450088881,32,
15,710050403,15,True,3615.505037,241.03366913333332,14282.525179543953,39,
15,710050404,15,True,3550.967532,236.7311688,14449.837672263831,33,
15,710050405,15,True,3751.920723,250.12804820000002,14409.603627209197,40,
15,710050406,15,True,2464.862195,164.32414633333335,9834.310972315903,33,
15,710050407,15,True,3816.678461,254.44523073333332,15188.39230470524,39,
15,710050408,15,True,3354.913255,223.66088366666665,13119.566250466281,32,
15,710050409,15,True,3460.096865,230.67312433333333,13535.484306584141,36,
15,710050410,15,True,2460.461985,164.030799,9897.309914523918,32,
15,710050411,15,True,3470.642045,231.37613633333333,13593.210232144662,40,
15,710050412,15,True,3778.984847,251.93232313333334,14954.924235518838,35,
15,710050413,15,True,3643.176293,242.87841953333333,14640.88146194882,38,
15,710050414,15,True,2484.056387,165.60375913333334,9870.281940014615,29,
15,710050415,15,True,4001.416346,266.76108973333334,16037.081709942275,39,
15,710050416,15,True,3743.405294,249.56035293333335,14982.026472030131,35,
15,710050417,15,True,3496.312614,233.0875076,13801.563074582986,40,
15,710050418,15,True,2319.552145,154.63680966666666,9062.76071859478,28,
15,710050419,15,True,4243.223993,282.8815995333333,16986.11993977888,39,
15,710050420,15,True,3193.783157,212.91887713333332,12973.915776614072,27,
15,710050421,15,True,3792.502802,252.83352013333334,14852.514014052009,42,
15,710050422,15,True,2666.889852,177.79265679999997,10624.449262597034,29,
15,710050423,15,True,3700.556381,246.70375873333333,14732.781893802305,41,
15,710050424,15,True,3170.233235,211.34888233333334,12676.166170787494,26,
15,710050425,15,True,3708.12387,247.208258,14400.619347606651,38,
15,710050426,15,True,2613.635624,174.24237493333334,10593.178120918627,27,
15,710050427,15,True,3806.636345,253.77575633333333,14868.181723442796,39,
15,710050428,15,True,4342.038581,289.4692387333333,17695.192923990537,34,
15,710050429,15,True,3607.387791,240.49251940000002,14091.938956244127,36,
15,710050430,15,True,2475.104351,165.00695673333334,9855.521767246732,32,
15,710050431,15,True,4276.941865,285.12945766666667,17044.709326882014,38,
15,710050432,15,True,3123.683369,208.24555793333332,12193.416848636543,28,
15,710050433,15,True,3780.494675,252.03297833333332,14832.473385647676,41,
15,710050434,15,True,2563.511523,170.90076820000002,9872.557622087768,31,
15,710050435,15,True,3558.401049,237.2267366,14112.00524391448,40,
15,710050436,15,True,3979.492918,265.29952786666666,15937.46459190974,29,
15,710050437,15,True,4080.693861,272.0462574,16323.469287612117,37,
15,710050438,15,True,2316.29816,154.41987733333332,9136.490806432059,28,
15,710050439,15,True,4111.720747,274.11471646666666,16533.603748119513,39,
15,710050440,15,True,3735.097315,249.00648766666666,14880.486574873967,35,
15,710050441,15,True,3603.5585,240.23723333333334,14177.792497752876,43,
15,710050442,15,True,2431.807004,162.12046693333332,9549.03501789848,31,
15,710050443,15,True,4099.009677,273.2673118,16405.04838545449,41,
15,710050444,15,True,3143.217089,209.54780593333334,12126.085454414102,28,
15,710050445,15,True,3792.4857,252.83238,14922.428512644825,40,
15,710050446,15,True,3062.162045,204.14413633333334,12605.810230658843,36,
15,710050447,15,True,3786.691439,252.44609593333334,14973.457186250092,42,
15,710050448,15,True,4093.695375,272.913025,16598.47688106875,34,
15,710050449,15,True,4332.003109,288.8002072666667,17760.015548905223,38,
15,710050450,15,True,2293.489601,152.89930673333336,8857.448000408032,24,
15,710050451,15,True,3514.943415,234.329561,13769.71706939623,40,
15,710050452,15,True,4181.751305,278.7834203333333,17193.75652954122,34,
15,710050453,15,True,3659.275818,243.9517212,14226.379088116038,38,
15,710050454,15,True,2750.343033,183.3562022,11166.715147656716,31,
15,710050455,15,True,3521.921077,234.79473846666667,14144.605394555125,38,
15,710050456,15,True,3464.397556,230.95983706666667,13671.987786382386,27,
15,710050457,15,True,3904.155024,260.2770016,15465.775105993796,37,
15,710050458,15,True,3099.47539,206.63169266666668,12662.37695362901,33,
15,710050459,15,True,3679.034126,245.26894173333332,14725.17062289105,44,
15,710050460,15,True,3218.829668,214.58864453333334,12194.148349393614,30,
15,710050461,15,True,3520.299153,234.6866102,13901.495763271681,38,
15,710050462,15,True,2303.851572,153.5901048,9024.257849703725,29,
15,710050463,15,True,3349.259425,223.28396166666667,12691.297110740297,40,
15,710050464,15,True,3965.622904,264.37486026666664,16408.11451128229,37,
15,710050465,15,True,3408.051299,227.20341993333335,13295.256494041856,38,
15,710050466,15,True,2680.100037,178.67333580000002,10865.500184957004,24,
15,710050467,15,True,3978.821542,265.2547694666667,15874.107722667219,39,
15,710050468,15,True,3448.651082,229.91007213333333,13708.255413928851,26,
15,710050469,15,True,3782.408922,252.1605948,15037.044612320982,40,
15,710050470,15,True,2999.806962,199.98713080000002,11994.034818670232,30,
15,710050471,15,True,3682.571732,245.50478213333332,14277.858655597449,44,
15,710050472,15,True,3071.940234,204.7960156,11824.70117878894,31,
15,710050473,15,True,4191.691056,279.4460704,17163.455265112418,38,
15,710050474,15,True,2314.753584,154.3169056,8913.76792665532,25,
15,710050475,15,True,3814.358439,254.29056260000002,15386.79219687581,38,
15,710050476,15,True,3563.312274,237.55415159999998,14196.56137374487,33,
15,710050477,15,True,3547.024347,236.4682898,13855.121746545046,38,
15,710050478,15,True,2264.745081,150.9830054,8843.725407144138,27,
15,710050479,15,True,3833.27394,255.551596,14991.369693846907,38,
15,710050480,15,True,3529.174908,235.2783272,14635.874538485956,28,
15,710050481,15,True,3824.495128,254.96634186666668,15102.47564053691,39,
15,710050482,15,True,2966.994374,197.79962493333332,10349.971863614113,36,
15,710050483,15,True,3506.775494,233.78503293333333,13758.877477747314,37,
15,710050484,15,True,3695.737346,246.38248973333333,14543.686752980051,32,
15,710050485,15,True,3871.52467,258.10164466666663,15627.623348059495,40,
15,710050486,15,True,2370.606971,158.04046473333335,9378.034844200374,26,
15,710050487,15,True,3536.361025,235.75740166666668,13761.80512562561,38,
15,710050488,15,True,3910.237185,260.682479,15541.185922686016,34,
15,710050489,15,True,3671.627473,244.77516486666667,14383.137359488815,42,
15,710050490,15,True,2260.671834,150.71145560000002,8753.359169034564,24,
15,710050491,15,True,4131.308365,275.42055766666664,16591.541814629556,38,
15,710050492,15,True,3343.488638,222.8992425333333,13377.443183401525,29,
15,710050493,15,True,3675.818644,245.05457626666666,14389.093237378413,38,
15,710050494,15,True,2669.268644,177.95124293333336,10566.343212404752,30,
15,710050495,15,True,3558.840627,237.2560418,14094.203122594756,43,
15,710050496,15,True,3419.625416,227.97502773333332,13573.127076475033,31,
15,710050497,15,True,4400.863028,293.39086853333333,17719.315143387445,39,
15,710050498,15,True,2378.904266,158.59361773333333,9509.52133225179,26,
15,710050499,15,True,3987.872484,265.8581656,16054.362414513176,38,
15,710050500,15,True,3685.458265,245.6972176666667,14607.29132761604,36,
15,710050501,15,True,3329.831504,221.98876693333335,12744.157514775516,36,
15,710050502,15,True,2895.592403,193.03949353333334,12037.962016057241,26,
15,710050503,15,True,3884.522663,258.96817753333335,15297.613317591422,38,
15,710050504,15,True,3266.925333,217.7950222,12889.6266623495,29,
15,710050505,15,True,3868.503176,257.9002117333333,15327.515893723643,40,
15,710050506,15,True,3107.446849,207.16312326666667,12587.234244472582,35,
15,710050507,15,True,3628.382086,241.89213906666666,14181.910412182762,38,
15,710050508,15,True,3309.462397,220.63082646666666,12812.31199168296,33,
15,710050509,15,True,4153.736089,276.91573926666666,16703.680441792058,38,
15,710050510,15,True,2581.433049,172.0955366,10417.165239720902,27,
15,710050511,15,True,3859.835566,257.3223710666667,15289.177839487302,38,
15,710050512,15,True,3765.418694,251.02791293333334,15137.093472732944,32,
15,710050513,15,True,3350.648087,223.37653913333332,13148.24044008283,41,
15,710050514,15,True,2419.703508,161.3135672,9713.517548492511,26,
15,710050515,15,True,4085.166777,272.3444518,16640.833887718036,38,
15,710050516,15,True,3345.861287,223.05741913333335,13059.306432428439,29,
15,710050517,15,True,3898.457927,259.89719513333335,15357.289619053876,40,
15,710050518,15,True,2524.460931,168.2973954,10162.304632826104,37,
15,710050519,15,True,3432.677724,228.84518160000002,13328.388618109042,43,
15,710050520,15,True,3096.50805,206.43386999999998,12237.540245885632,29,
15,710050521,15,True,4240.905869,282.72705793333336,17014.52934370754,38,
15,710050522,15,True,2387.174231,159.14494873333334,9365.871147165806,25,
15,710050523,15,True,3426.758551,228.45057006666667,13458.792762165127,41,
15,710050524,15,True,4200.755741,280.0503827333333,17108.778710479215,34,
15,710050525,15,True,3849.878623,256.6585748666667,15214.393105813859,43,
15,710050526,15,True,2392.515769,159.50105126666668,9392.578843256979,24,
15,710050527,15,True,4216.952645,281.13017633333334,16999.763210084006,38,
15,710050528,15,True,3188.772083,212.5848055333333,12378.860414307492,24,
15,710050529,15,True,3891.008568,259.4005712,15760.042833484531,40,
15,710050530,15,True,2558.010843,170.5340562,10015.054211322522,29,
15,710050531,15,True,3524.408469,234.9605646,14012.042352132506,39,
15,710050532,15,True,3332.559626,222.17064173333335,13232.798128311359,31,
15,710050533,15,True,3742.814336,249.52095573333332,14874.071693538626,39,
15,710050534,15,True,2433.181204,162.21208026666667,9330.906025610517,34,
15,710050535,15,True,3514.355646,234.29037639999999,13451.77824787159,38,
15,710050536,15,True,4295.819991,286.3879994,17654.099960457996,33,
15,710050537,15,True,3680.54555,245.36970333333332,14572.72776448846,39,
15,710050538,15,True,2348.678923,156.57859486666666,9388.394614667277,25,
15,710050539,15,True,4008.034121,267.20227473333335,15835.170595972299,37,
15,710050540,15,True,3167.685949,211.17906326666667,12063.429746441914,26,
15,710050541,15,True,3638.788844,242.58592293333334,14448.944216499594,40,
15,710050542,15,True,2526.6215,168.44143333333335,9973.107500013113,28,
15,710050543,15,True,3510.733079,234.04887193333334,13593.665380212295,36,
15,710050544,15,True,3593.128142,239.54187613333335,14705.64070568206,32,
15,710050545,15,True,3774.08746,251.6058306666667,15210.437310521083,40,
15,710050546,15,True,2539.014093,169.2676062,10215.070458447495,27,
15,710050547,15,True,3586.489711,239.09931406666666,14162.448545982115,41,
15,710050548,15,True,3673.330897,244.88872646666667,14466.654471772063,33,
15,710050549,15,True,3551.413608,236.7609072,13777.068031929353,40,
15,710050550,15,True,2463.507604,164.23384026666665,9617.538027066059,23,
15,710050551,15,True,4329.846818,288.6564545333333,17424.2340797834,38,
15,710050552,15,True,3409.398938,227.29326253333332,13781.99470084155,33,
15,710050553,15,True,3888.788387,259.25255913333336,15678.941924614355,38,
15,710050554,15,True,2753.994383,183.59962553333335,10889.971914644233,33,
15,710050555,15,True,3598.614762,239.9076508,13938.073813399733,43,
15,710050556,15,True,3501.318193,233.42121286666668,13826.590959875555,30,
15,710050557,15,True,3537.699699,235.84664659999999,14083.498489046593,40,
15,710050558,15,True,2327.66248,155.17749866666665,9253.31240143688,25,
15,710050559,15,True,4025.291408,268.3527605333333,15971.457044630186,41,
15,710050560,15,True,3346.62722,223.10848133333332,13208.136090915928,31,
15,710050561,15,True,3552.284774,236.81898493333335,13961.423862512656,39,
15,710050562,15,True,2359.3369,157.28912666666665,9081.684490793576,24,
15,710050563,15,True,4270.125639,284.6750426,17595.62818244207,38,
15,710050564,15,True,3309.826172,220.65507813333335,13154.1308598244,27,
15,710050565,15,True,4452.515707,296.83438046666663,18157.578540782342,39,
15,710050566,15,True,2394.476002,159.63173346666665,9472.38001238976,28,
15,710050567,15,True,3675.401829,245.0267886,14362.009133774074,41,
15,710050568,15,True,3544.552673,236.30351153333334,13982.763369640506,29,
15,710050569,15,True,3608.547617,240.56984113333334,14482.73808854706,38,
15,710050570,15,True,2584.039997,172.26933313333333,10430.199998259248,29,
15,710050571,15,True,3916.077636,261.0718424,15790.388185049702,40,
15,710050572,15,True,3932.3129,262.15419333333335,16011.564500300448,33,
15,710050573,15,True,3329.023034,221.93486893333332,12705.115170414329,38,
15,710050574,15,True,2524.847962,168.32319746666664,9979.239797526549,24,
15,710050575,15,True,4239.204749,282.61364993333336,17261.02373526551,38,
15,710050576,15,True,3573.730978,238.24873186666667,14383.65488307033,34,
15,710050577,15,True,3708.160379,247.21069193333332,14680.801901056193,38,
15,710050578,15,True,3020.444286,201.36295239999998,12112.221442209235,38,
15,710050579,15,True,3731.869049,248.79126993333333,14764.34526087577,44,
15,710050580,15,True,3806.776129,253.78507526666667,15508.880658240847,32,
15,710050581,15,True,4208.574468,280.5716312,16807.872346339343,38,
15,710050582,15,True,2416.292903,161.08619353333333,9681.46451736255,26,
15,710050583,15,True,3863.007801,257.5338534,15145.039018703896,39,
15,710050584,15,True,4247.029796,283.13531973333335,17215.148980224694,38,
15,710050585,15,True,3480.062044,232.00413626666665,13525.310202658184,40,
15,710050586,15,True,2510.629697,167.37531313333332,10163.148475585876,32,
15,710050587,15,True,4425.914049,295.0609366,18179.570234226652,38,
15,710050588,15,True,3002.522364,200.1681576,11582.611830448479,27,
15,710050589,15,True,3934.157936,262.2771957333333,15675.789687176743,40,
15,710050590,15,True,2508.890809,167.25938726666666,9769.454044471166,29,
15,710050591,15,True,3809.490564,253.96603760000002,15112.45282995872,39,
15,710050592,15,True,3278.891328,218.5927552,12769.456640512448,29,
15,710050593,15,True,4044.110909,269.60739393333336,16165.554532208313,37,
15,710050594,15,True,2464.421188,164.29474586666666,9787.10594145231,23,
15,710050595,15,True,3621.313971,241.4209314,14111.56985651963,37,
15,710050596,15,True,3790.672664,252.71151093333336,15173.363322148369,31,
15,710050597,15,True,3641.82474,242.788316,14029.123699440504,41,
15,710050598,15,True,2875.485421,191.69902806666667,11377.427100159013,31,
15,710050599,15,True,3788.433772,252.56225146666665,15292.168854047353,38,
15,710050600,15,True,3295.235,219.68233333333333,12636.175021356605,31,
15,710050601,15,True,3752.722421,250.18149473333332,14498.61211021078,40,
15,710050602,15,True,2890.719334,192.71462226666665,11783.596672739388,36,
15,710050603,15,True,3782.208673,252.14724486666668,14996.043370432139,42,
15,710050604,15,True,3421.909533,228.1273022,13504.547665714723,29,
15,710050605,15,True,3892.172597,259.47817313333337,15630.86297885626,38,
15,710050606,15,True,2490.37357,166.02490466666669,9946.867850625182,24,
15,710050607,15,True,3514.332835,234.28885566666668,13806.664178793628,41,
15,710050608,15,True,3859.20896,257.28059733333333,15376.044800020582,31,
15,710050609,15,True,3931.793169,262.1195446,15428.965845639279,40,
15,710050610,15,True,2474.965204,164.99768026666666,9819.82602182684,25,
15,710050611,15,True,4108.913646,273.9275764,16474.568211679343,39,
15,710050612,15,True,3191.509684,212.76731226666666,12412.548441428857,30,
15,710050613,15,True,3810.703076,254.04687173333332,15303.515389345457,41,
15,710050614,15,True,2215.333222,147.6888814666667,8706.666116722883,25,
15,710050615,15,True,3514.774868,234.31832453333334,13713.87433905208,38,
15,710050616,15,True,3572.026909,238.13512726666667,14165.134539100596,33,
15,710050617,15,True,3653.337035,243.55580233333333,14331.685159848696,38,
15,710050618,15,True,2411.366775,160.75778499999998,9626.83387549975,26,
15,710050619,15,True,3728.949164,248.59661093333335,14774.745841253169,41,
15,710050620,15,True,3825.831784,255.05545226666666,14994.158936629938,32,
15,710050621,15,True,3499.401058,233.29340386666667,13472.005286015074,43,
15,710050622,15,True,2434.750547,162.31670313333333,9698.752741017559,23,
15,710050623,15,True,4188.647093,279.2431395333333,16988.235458729298,39,
15,710050624,15,True,3076.269359,205.08462393333332,11816.34679499927,31,
15,710050625,15,True,3597.020197,239.80134646666664,13765.100964846608,42,
15,710050626,15,True,2734.414715,182.29431433333332,10702.073577314366,32,
15,710050627,15,True,3726.885754,248.45905026666665,14609.428767113823,39,
15,710050628,15,True,3730.481844,248.6987896,14922.409209299385,32,
15,710050629,15,True,4179.047661,278.6031774,16960.238289085657,38,
15,710050630,15,True,2473.183081,164.87887206666667,9795.91540198644,30,
15,710050631,15,True,3772.025009,251.46833393333333,14735.125028360302,40,
15,710050632,15,True,4021.685592,268.1123728,16093.427945208425,38,
15,710050633,15,True,3653.53401,243.56893399999998,14247.670040372388,41,
15,710050634,15,True,2440.209659,162.68064393333333,9786.048290649826,27,
15,710050635,15,True,4539.722887,302.64819246666667,18758.614426292195,38,
15,710050636,15,True,3136.891989,209.1261326,12114.4599497429,31,
15,710050637,15,True,4031.794909,268.78632726666666,16083.974530099618,36,
15,710050638,15,True,2999.953393,199.99689286666666,11329.76696344529,33,
15,710050639,15,True,3566.203649,237.74690993333334,13961.018252104206,37,
15,710050640,15,True,3929.985389,261.9990259333333,15884.926945078469,32,
15,710050641,15,True,4096.755072,273.1170048,16458.77533729816,39,
15,710050642,15,True,2450.988683,163.39924553333333,9159.943417071305,27,
15,710050643,15,True,4411.085407,294.0723604666666,17985.42705034327,39,
15,710050644,15,True,3465.81235,231.05415666666667,13449.061762002078,31,
15,710050645,15,True,3841.811768,256.12078453333334,15314.05882858504,38,
15,710050646,15,True,2424.949361,161.66329073333333,9579.746807213573,27,
15,710050647,15,True,4548.826613,303.25510753333333,18514.13306563163,39,
15,710050648,15,True,3409.93224,227.32881600000002,13379.661195144412,29,
15,710050649,15,True,3697.925743,246.52838286666665,14364.628701543563,42,
15,710050650,15,True,2322.33602,154.82240133333335,9021.680106884718,23,
15,710050651,15,True,3615.047991,241.0031994,14480.239967665655,43,
15,710050652,15,True,3498.512223,233.23414820000002,14112.561107994185,32,
15,710050653,15,True,4533.64909,302.24327266666666,18648.2454540526,39,
15,710050654,15,True,2237.012682,149.1341788,8705.063400632214,26,
15,710050655,15,True,4033.703044,268.91353626666665,16073.515222880587,39,
15,710050656,15,True,4351.553504,290.10356693333335,17792.767514748466,34,
15,710050657,15,True,3472.825568,231.52170453333335,13734.127833025343,39,
15,710050658,15,True,2261.994811,150.79965406666668,8804.97405791284,24,
15,710050659,15,True,3807.116539,253.80776926666667,15055.582695061223,39,
15,710050660,15,True,3358.356947,223.89046313333336,13411.784725783058,30,
15,710050661,15,True,3483.570997,232.23806646666665,13432.854986159473,39,
15,710050662,15,True,2367.483684,157.8322456,9232.418414094733,27,
15,710050663,15,True,3193.000504,212.86670026666667,12445.002510998882,40,
15,710050664,15,True,3290.213163,219.3475442,13031.0658116845,30,
15,710050665,15,True,3474.504749,231.63364993333334,13367.523750078455,38,
15,710050666,15,True,2441.527452,162.76849679999998,9667.637246171216,28,
15,710050667,15,True,3861.911984,257.4607989333333,15459.559926062506,39,
15,710050668,15,True,3640.584799,242.70565326666667,14782.92399116446,32,
15,710050669,15,True,3512.165801,234.14438673333333,13740.829004372985,36,
15,710050670,15,True,2498.359016,166.55726773333333,9911.795078451369,23,
15,710050671,15,True,3836.776574,255.78510493333334,14848.882857704277,38,
15,710050672,15,True,3435.844251,229.0562834,13679.221254227003,26,
15,710050673,15,True,3786.156446,252.41042973333333,14830.782241286797,40,
15,710050674,15,True,2213.089607,147.53930713333332,8635.448039509327,25,
15,710050675,15,True,3587.578065,239.171871,14212.890316368144,42,
15,710050676,15,True,3585.096116,239.00640773333333,14160.480566253687,30,
15,710050677,15,True,3849.72229,256.6481526666667,15378.611451468174,39,
15,710050678,15,True,2387.431609,159.16210726666668,9522.158038557487,24,
15,710050679,15,True,3553.222484,236.88149893333332,13986.112417598204,40,
15,710050680,15,True,4034.813465,268.98756433333335,16404.06732049184,36,
15,710050681,15,True,3718.437067,247.89580446666665,14492.185345436013,40,
15,710050682,15,True,2485.951986,165.7301324,9834.759945635726,31,
15,710050683,15,True,4364.316149,290.95440993333335,17426.58074542592,38,
15,710050684,15,True,2980.385749,198.69238326666667,11816.928747243182,28,
15,710050685,15,True,3768.576481,251.23843206666666,14682.882401057574,38,
15,710050686,15,True,2393.536808,159.56912053333332,9302.684047138955,29,
15,710050687,15,True,3440.332734,229.35551560000002,13211.66367718596,44,
15,710050688,15,True,3524.378011,234.95853406666666,14106.890064963729,34,
15,710050689,15,True,4469.57914,297.9719426666667,18247.89568221481,38,
15,710050690,15,True,2528.740215,168.58268099999998,10213.701079505758,26,
15,710050691,15,True,4130.898301,275.3932200666667,16589.491497945997,38,
15,710050692,15,True,3842.144738,256.14298253333334,15755.72367256372,32,
15,710050693,15,True,3523.494053,234.89960353333333,13727.470267039587,41,
15,710050694,15,True,2256.939838,150.46265586666667,8894.699196292624,26,
15,710050695,15,True,4194.668804,279.6445869333333,16878.344017510408,39,
15,710050696,15,True,3115.935881,207.72905873333332,12284.679397969445,27,
15,710050697,15,True,3710.857366,247.39049106666667,14839.28683258631,39,
15,710050698,15,True,2743.870673,182.92471153333332,10884.353369154975,30,
15,710050699,15,True,3537.631435,235.84209566666667,13733.15717328645,39,
15,710050700,15,True,3815.052568,254.33683786666668,15360.2628435555,29,
15,710050701,15,True,4008.769496,267.2512997333333,15948.84746967901,38,
15,710050702,15,True,2565.222336,171.01482239999999,10261.111672666888,30,
15,710050703,15,True,3740.334071,249.35560473333334,14916.670346787654,41,
15,710050704,15,True,3982.135589,265.47570593333336,15930.677945351976,36,
15,710050705,15,True,3601.002627,240.0668418,13990.013144549983,43,
15,710050706,15,True,2624.08061,174.93870733333333,10495.403046809497,30,
15,710050707,15,True,4180.783687,278.71891246666667,17093.918452135105,38,
15,710050708,15,True,3302.292516,220.1528344,13106.462583406137,30,
15,710050709,15,True,3702.366269,246.82441793333334,15096.831341053708,40,
15,710050710,15,True,3235.788127,215.71920846666666,11558.940639851897,33,
15,710050711,15,True,3647.71926,243.18128399999998,14498.59631479319,43,
15,710050712,15,True,3316.267899,221.0845266,13141.339495680795,33,
15,710050713,15,True,4108.370219,273.89134793333335,16421.85109251051,39,
15,710050714,15,True,2449.595151,163.3063434,9757.975752813756,27,
15,710050715,15,True,3768.115491,251.2076994,14835.57746503369,42,
15,710050716,15,True,3733.123082,248.87487213333333,14870.615395106146,35,
15,710050717,15,True,3518.848699,234.58991326666668,13864.243494906439,45,
15,710050718,15,True,2531.875307,168.7916871333333,10029.37653515729,23,
15,710050719,15,True,4249.599282,283.3066188,16957.99641442124,38,
15,710050720,15,True,3027.109713,201.80731419999998,11420.548561474603,35,
15,710050721,15,True,3637.290208,242.48601386666667,14071.451044238125,38,
15,710050722,15,True,3385.836066,225.7224044,14019.180333222701,35,
15,710050723,15,True,3630.85681,242.0571206666667,14029.284051655104,42,
15,710050724,15,True,3539.816296,235.98775306666667,14169.081470986896,30,
15,710050725,15,True,3810.149694,254.0099796,15045.748454588094,38,
15,710050726,15,True,2360.774749,157.38498326666667,9423.873746399848,23,
15,710050727,15,True,3952.289101,263.48594006666667,15761.44549635192,38,
15,710050728,15,True,3770.418321,251.3612214,15007.091607585104,34,
15,710050729,15,True,3438.836938,229.25579586666666,13289.184694531717,42,
15,710050730,15,True,2309.168227,153.94454846666667,9130.841133846756,26,
15,710050731,15,True,3736.423921,249.09492806666668,14867.119595931003,38,
15,710050732,15,True,3436.863933,229.1242622,13804.31966060337,32,
15,710050733,15,True,4125.608814,275.04058760000004,16553.04407832836,39,
15,710050734,15,True,2780.687401,185.37916006666669,11483.437008755935,28,
15,710050735,15,True,3513.110129,234.20734193333334,13530.550643983628,36,
15,710050736,15,True,3921.100966,261.4067310666667,15555.504821738235,27,
15,710050737,15,True,4146.901203,276.46008020000005,16904.505999859866,38,
15,710050738,15,True,2510.908142,167.39387613333335,9804.54070807615,23,
15,710050739,15,True,4111.278834,274.0852556,16531.394179059887,41,
15,710050740,15,True,3931.114647,262.0743098,15965.57323002018,33,
15,710050741,15,True,3850.784865,256.718991,15338.924321194823,39,
15,710050742,15,True,2498.383283,166.55888553333335,9896.916413313622,26,
15,710050743,15,True,3653.402269,243.56015126666668,14317.011334100764,38,
15,710050744,15,True,3347.489945,223.1659963333333,13107.449738173082,30,
15,710050745,15,True,3874.763174,258.31754493333335,15318.815861857716,38,
15,710050746,15,True,2637.593985,175.839599,10412.969917714367,27,
15,710050747,15,True,3749.299118,249.9532745333333,14891.495588418422,40,
15,710050748,15,True,3562.212999,237.48086659999998,14391.06498920638,33,
15,710050749,15,True,4061.368356,270.7578904,16361.841783948792,38,
15,710050750,15,True,2326.905983,155.12706553333334,9159.529911622149,27,
15,710050751,15,True,3871.467131,258.09780873333335,15337.335655166791,40,
15,710050752,15,True,4280.605162,285.37367746666666,17178.025812370455,37,
15,710050753,15,True,3545.303385,236.35355900000002,13561.516921382465,36,
15,710050754,15,True,2390.065982,159.33773213333333,9400.329916843608,28,
15,710050755,15,True,4047.946202,269.8630801333333,16249.731006569697,38,
15,710050756,15,True,3477.756899,231.85045993333333,13693.784511447288,27,
15,710050757,15,True,3848.775412,256.58502746666665,15083.877058959446,38,
15,710050758,15,True,2504.823956,166.98826373333335,9929.119771751357,26,
15,710050759,15,True,3509.569677,233.9713118,13632.848407036843,45,
15,710050760,15,True,3794.035122,252.9356748,15015.175607334731,32,
15,710050761,15,True,3924.139726,261.6093150666667,15765.698627998276,38,
15,710050762,15,True,2472.616489,164.84109926666667,9693.082440570099,23,
15,710050763,15,True,3739.066179,249.27107859999998,14980.330902259555,39,
15,710050764,15,True,3689.61034,245.97402266666668,14433.051699391886,34,
15,710050765,15,True,3804.06305,253.60420333333334,15260.315234470827,40,
15,710050766,15,True,2456.955058,163.79700386666667,9684.775284709225,26,
15,710050767,15,True,3876.82025,258.4546833333333,15649.101253518564,38,
