source_path,suggested_target,handling,source_sha256,bytes,note
runs/q4_certificate_search_20260912/k26/checkpoint.json,results/final-20260913/q4_certificate_search_20260912/k26/checkpoint.json,原样归档,e1caac54f5801a274fe3dc23db9b20a0a2755dd25b101a930852737d64ed56c8,3663,
runs/q4_certificate_search_20260912/k27/best_layout.json,results/final-20260913/q4_certificate_search_20260912/k27/best_layout.json,原样归档,0408509d724e6f79ee8ed761e608ad4b57182aa517698987f72e70d9becb3bee,3784,
runs/q4_certificate_search_20260912/k27/checkpoint.json,results/final-20260913/q4_certificate_search_20260912/k27/checkpoint.json,原样归档,e3cc8d38705f25b1e49b11ea103144a86226ab421ad0b1962f13a593afbc7dbf,3762,
runs/q4_certificate_search_20260912/k28/best_layout.json,results/final-20260913/q4_certificate_search_20260912/k28/best_layout.json,原样归档,874903bad2015e6e531deca289e7265b8f1f72a9334e46b303496405694a4680,3886,
runs/q4_certificate_search_20260912/k28/checkpoint.json,results/final-20260913/q4_certificate_search_20260912/k28/checkpoint.json,原样归档,3f217ea0b3086efe0f93fbe0c7c236a0a59e36bb845bf64ac462a45a9fc4bfd9,3864,
runs/q4_certificate_search_20260912/k29/best_layout.json,results/final-20260913/q4_certificate_search_20260912/k29/best_layout.json,原样归档,3791969c21a55cb482cf815f2ff8cd08e8f24fecc7f50a8fd3090ea3f70f1323,3995,
runs/q4_certificate_search_20260912/k29/checkpoint.json,results/final-20260913/q4_certificate_search_20260912/k29/checkpoint.json,原样归档,c39cb9a275df3b1cb33497f3797059e17c64f56c21c4b40d1bf69e91047cc2ae,3973,
runs/q4_certificate_search_20260912/k30/best_layout.json,results/final-20260913/q4_certificate_search_20260912/k30/best_layout.json,原样归档,cf6a0552d88e7ac29478854decab0cd256ac24fa2cf8e68ca9b16400984c942b,4029,
runs/q4_certificate_search_20260912/k30/checkpoint.json,results/final-20260913/q4_certificate_search_20260912/k30/checkpoint.json,原样归档,77b0fc3d7abcef15571197d88c6277f6eadee8d2e9714fbfee7255330449d58c,4007,
runs/q4_certificate_search_20260912/k30/falsify_5m_seed901.json,results/final-20260913/q4_certificate_search_20260912/k30/falsify_5m_seed901.json,原样归档,9d426de7fce854db631cbc308b42b882e2c0cb983ecf9e4ec41d3b34f2585724,1041,
runs/q4_certificate_search_20260912/k30/proof.json,results/final-20260913/q4_certificate_search_20260912/k30/proof.json,原样归档,3c4a811835df4cb46c703affabc60edf8eff5a5e991146d14884047543e072fb,675550,
runs/q4_certificate_search_20260912/k30_smoke/best_layout.json,results/final-20260913/q4_certificate_search_20260912/k30_smoke/best_layout.json,原样归档,7ba8b765ea8f83aa185395a4c0f3244eda5ed8d2620b247030850ecf36641940,3649,
runs/q4_certificate_search_20260912/k30_smoke/checkpoint.json,results/final-20260913/q4_certificate_search_20260912/k30_smoke/checkpoint.json,原样归档,d1767632b4b24671c189711e03a7e313231f462f94de9b7cf28b9b553c3f3c8d,3627,
runs/q4_empty_arena_20260913/actions.json,results/final-20260913/q4_empty_arena_20260913/actions.json,原样归档,d9ad95193cf9071f2a7e74350d52c261c635544e62e1fd5b6d65b69df8040669,12015,
runs/q4_empty_arena_20260913/events.jsonl,results/final-20260913/q4_empty_arena_20260913/events.jsonl,原样归档,dc9b5bbc18be316802dae31d81b96ac2c337d5ae4b780c7bbb9b2c91340d0245,249302,
runs/q4_empty_arena_20260913/report.md,results/final-20260913/q4_empty_arena_20260913/report.md,原样归档,6f2308dae1b1d7d64662f1a5cd96762e1881b4c4c157848ff587fef113f6fd7a,1479,
runs/q4_empty_arena_20260913/scenario.json,results/final-20260913/q4_empty_arena_20260913/scenario.json,原样归档,f8d6a312c8ab8f3d7458352f16626ca0b9c5645dc048ecb23c1be9c366f1cdfc,108,
runs/q4_empty_arena_20260913/summary.json,results/final-20260913/q4_empty_arena_20260913/summary.json,原样归档,dc1667115d16605e230d1854ee1f863dc73e916cc5f3c8a719304d6c1e99f207,7377,
runs/q4_layout_extremes_20260913/N10/best_fixture.json,results/final-20260913/q4_layout_extremes_20260913/N10/best_fixture.json,原样归档,977b23d9fc692ae5bbe3ae68c2612317062cef205f67d7d24a8526b9d731beee,2358,
runs/q4_layout_extremes_20260913/N10/best_trace.json,results/final-20260913/q4_layout_extremes_20260913/N10/best_trace.json,原样归档,c2b55e361083ba9b4d8d0b6b483bfd9198cebca84925223d82ff014931d446b5,118085,
runs/q4_layout_extremes_20260913/N10/worst_fixture.json,results/final-20260913/q4_layout_extremes_20260913/N10/worst_fixture.json,原样归档,1720304179f3874ddbe393f15bdf831d65c78f9e4abc3d29a1e6f37ccd8e4c4e,2353,
runs/q4_layout_extremes_20260913/N10/worst_trace.json,results/final-20260913/q4_layout_extremes_20260913/N10/worst_trace.json,原样归档,89fe799fd494e21f175a30151291dfbf880b93417271bd88dc0c5248973b2e1f,463437,
runs/q4_layout_extremes_20260913/N11/best_fixture.json,results/final-20260913/q4_layout_extremes_20260913/N11/best_fixture.json,原样归档,34948bd6036e8baf7a41a494bd26f5ae74934f495763ed0efd3272df7f2531ee,2538,
runs/q4_layout_extremes_20260913/N11/best_trace.json,results/final-20260913/q4_layout_extremes_20260913/N11/best_trace.json,原样归档,794a62e67f9bc8e40385da44d6d992343b158f0262e3c676dd336e4f36b52102,104284,
runs/q4_layout_extremes_20260913/N11/worst_fixture.json,results/final-20260913/q4_layout_extremes_20260913/N11/worst_fixture.json,原样归档,d22954889ed5b96fe2d30e8b900ed7bad91e1bd7f04ea0cbbc4fafb5304018e3,2535,
runs/q4_layout_extremes_20260913/N11/worst_trace.json,results/final-20260913/q4_layout_extremes_20260913/N11/worst_trace.json,原样归档,354364a302a18cb68a89de2b328aea30c9a187178f3c57f4cb0c9cf70b57ac7e,403855,
runs/q4_layout_extremes_20260913/N12/best_fixture.json,results/final-20260913/q4_layout_extremes_20260913/N12/best_fixture.json,原样归档,487c5d71473bb5fd0ec93d2967055d69e66d893573bc94241f156c90010cace9,2737,
runs/q4_layout_extremes_20260913/N12/best_trace.json,results/final-20260913/q4_layout_extremes_20260913/N12/best_trace.json,原样归档,effa22a4476f49ad1a1da16ddd0bb2fe7a5b7d69f03040d2e56120a485351259,94238,
runs/q4_layout_extremes_20260913/N12/worst_fixture.json,results/final-20260913/q4_layout_extremes_20260913/N12/worst_fixture.json,原样归档,df98d1a3f597f3bd29634e260baa3423f210a36c72358dae3c0a8abc84c9d2ff,2740,
runs/q4_layout_extremes_20260913/N12/worst_trace.json,results/final-20260913/q4_layout_extremes_20260913/N12/worst_trace.json,原样归档,1a15a4de6dd0a626b5a99eed6a4a414e3dd452fc915b1533d2c26fbf39d66dd8,490880,
runs/q4_layout_extremes_20260913/N13/best_fixture.json,results/final-20260913/q4_layout_extremes_20260913/N13/best_fixture.json,原样归档,34807298758eb98424ea90d02c397db68594aa03cf9dc3c4368bc2ae10d6b2dc,2921,
runs/q4_layout_extremes_20260913/N13/best_trace.json,results/final-20260913/q4_layout_extremes_20260913/N13/best_trace.json,原样归档,7be8cdb2cc5fadbdaef66b81e09abe735ce63b16c5955e8ed3cc2e4f4a93f7e1,84191,
runs/q4_layout_extremes_20260913/N13/worst_fixture.json,results/final-20260913/q4_layout_extremes_20260913/N13/worst_fixture.json,原样归档,cb86bc4f5009b19cab017efcf953e016db6daa06b69a7633cb7ed5d35fd801c5,2912,
runs/q4_layout_extremes_20260913/N13/worst_trace.json,results/final-20260913/q4_layout_extremes_20260913/N13/worst_trace.json,原样归档,6ad22a241557ff371dc679639de13b708e4e329aebd198fab16cdc7454f04b59,443420,
runs/q4_layout_extremes_20260913/N14/best_fixture.json,results/final-20260913/q4_layout_extremes_20260913/N14/best_fixture.json,原样归档,17d80ca2a3a0b61582729857fae0ab23d132e31a09f333ed182bc716fbe9380e,3118,
runs/q4_layout_extremes_20260913/N14/best_trace.json,results/final-20260913/q4_layout_extremes_20260913/N14/best_trace.json,原样归档,e6d4a320bd591df7a11569c92a5070fee53ac0ba95894c0cea283f51d69f2778,74146,
runs/q4_layout_extremes_20260913/N14/worst_fixture.json,results/final-20260913/q4_layout_extremes_20260913/N14/worst_fixture.json,原样归档,3fd58b82c5f1280b86979f20d32a465fbe689e2576317b12c1ccd0e5bfe160b8,3106,
runs/q4_layout_extremes_20260913/N14/worst_trace.json,results/final-20260913/q4_layout_extremes_20260913/N14/worst_trace.json,原样归档,4560e0e78b5b1f2e30dc9f7c997ca8605b2473061415f3fe359b8bcdd89576e8,539160,
runs/q4_layout_extremes_20260913/N15/best_fixture.json,results/final-20260913/q4_layout_extremes_20260913/N15/best_fixture.json,原样归档,0e59af198291c35e2c4b78e8868eb7b0e2593cf23ca7ddc3bb29cf66229bf8a0,3298,
runs/q4_layout_extremes_20260913/N15/best_trace.json,results/final-20260913/q4_layout_extremes_20260913/N15/best_trace.json,原样归档,4f99f6e9a3c8b1a51bf2a3bddecf51b5220e687d1e2ebb4d30395bc0dbf5824f,64090,
runs/q4_layout_extremes_20260913/N15/worst_fixture.json,results/final-20260913/q4_layout_extremes_20260913/N15/worst_fixture.json,原样归档,54396b9c405385b6eb56e289e73b2b0e1c4ba9d3f1c3e6196eef7586c11eb633,3297,
runs/q4_layout_extremes_20260913/N15/worst_trace.json,results/final-20260913/q4_layout_extremes_20260913/N15/worst_trace.json,原样归档,5f0f826381e52645467f2f4bd92eba280325d8feb4796dc51644658026bbd024,530840,
runs/q4_layout_extremes_20260913/extremes.csv,results/final-20260913/q4_layout_extremes_20260913/extremes.csv,原样归档,944130e9893fe13d34af634d5e25b8e25ad3ad49f6ccbac8ec6cec3490d2d9d3,1897,
runs/q4_layout_extremes_20260913/failures.json,results/final-20260913/q4_layout_extremes_20260913/failures.json,原样归档,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,2,
runs/q4_layout_extremes_20260913/layouts.pdf,results/final-20260913/q4_layout_extremes_20260913/layouts.pdf,原样归档,2a565032c90df9e40194fcb963aee8e8a158b1e5e3ffe90e6b6c7f9ea86d8233,95962,
runs/q4_layout_extremes_20260913/layouts.png,results/final-20260913/q4_layout_extremes_20260913/layouts.png,原样归档,75ad6f36ceddb45e0b7573a675bc2a3121bcf501b1086736d79b1ff2f2a56671,808332,
runs/q4_layout_extremes_20260913/manifest.json,results/final-20260913/q4_layout_extremes_20260913/manifest.json,原样归档,7f983cb3368d2c7c5ebe1bce47e3bb7c1211a178b0da6ec74af5e96f6acf1cb2,997,
runs/q4_layout_extremes_20260913/report.md,results/final-20260913/q4_layout_extremes_20260913/report.md,原样归档,077c47f6567f351676133807c669f93972f832df3537a79307a13c6d0fb857b2,5734,
runs/q4_layout_extremes_20260913/samples.jsonl,results/final-20260913/q4_layout_extremes_20260913/samples.jsonl,原样归档,849661096d776abd1a23b81b1e40a1c9cf2f684f92bfbc54e6d50e22f5d7aba9,3035201,
runs/q4_layout_extremes_20260913/search_source.py,results/final-20260913/q4_layout_extremes_20260913/search_source.py,原样归档,b2a57b67f3c378d7c6a038c8f8ed121706bee34e3c91beb8c47b0db6c5f18db9,11674,
runs/q4_layout_extremes_20260913/status.json,results/final-20260913/q4_layout_extremes_20260913/status.json,原样归档,0b91e3b071bd5f97c07c28a3eff29eefd45e03505116126ceafcc080ba62e73b,56,
runs/q4_layout_extremes_20260913/summary.json,results/final-20260913/q4_layout_extremes_20260913/summary.json,原样归档,ff0f44d3384c11d9e68e3105a3a8c01afb0b6efa6f26e40f65fc0ea6859332b6,13797,
runs/q4_layout_extremes_20260913/time_extremes.pdf,results/final-20260913/q4_layout_extremes_20260913/time_extremes.pdf,原样归档,b1c2067433763a7f4a6af127df15be05586f613d3542167cf72b580ad8f07ce6,31961,
runs/q4_layout_extremes_20260913/time_extremes.png,results/final-20260913/q4_layout_extremes_20260913/time_extremes.png,原样归档,0a54f4660fc08d6e0c9b0d3f81e0a38f26e6c3b02816e1583137449f01c6b0be,149580,
runs/q4_legacy_deadline_20260913/baseline_validation.json,results/final-20260913/q4_legacy_deadline_20260913/baseline_validation.json,原样归档,a7f9bca036a5a57850c3647932ded1a0e65aadb8220c257d06620b7919a173f1,231113,
runs/q4_legacy_deadline_20260913/best.pt,results/final-20260913/q4_legacy_deadline_20260913/best.pt,原样归档,e8a525f78d176d9073372394b324bd585f4445fbf9cd1515141c483f38d5bd90,4346165,
runs/q4_legacy_deadline_20260913/config.json,results/final-20260913/q4_legacy_deadline_20260913/config.json,原样归档,c9d72f920ca5bc1b8c1ccbe4d2d6ae5c2be3835700f520c1997fb43da4e35bfa,746,
runs/q4_legacy_deadline_20260913/console.log,results/final-20260913/q4_legacy_deadline_20260913/console.log,原样归档,67a0af21f432f21d4a7ad302d2067b492da61ca6ec2171e1c6b772e2baf1795f,2422684,
runs/q4_legacy_deadline_20260913/metrics.jsonl,results/final-20260913/q4_legacy_deadline_20260913/metrics.jsonl,原样归档,67a0af21f432f21d4a7ad302d2067b492da61ca6ec2171e1c6b772e2baf1795f,2422684,
runs/q4_legacy_deadline_20260913/provenance.json,results/final-20260913/q4_legacy_deadline_20260913/provenance.json,原样归档,242adcf17d1ae86bf3f0c3b4be6925895dce68aa2a25ccd39b1c6463b0a98a56,6714,
runs/q4_legacy_deadline_20260913/seed_manifest.json,results/final-20260913/q4_legacy_deadline_20260913/seed_manifest.json,原样归档,6ec5f9c6ac979f0b188105539607d39add61fcb496abb88ba39f63750e84ed1c,172,
runs/q4_legacy_deadline_20260913/status.json,results/final-20260913/q4_legacy_deadline_20260913/status.json,原样归档,2965775defd802163a85cecc50fb4cd49282ddb055a73820d6154fc23ac061e9,268,
runs/q4_legacy_deadline_20260913/supervisor.json,results/final-20260913/q4_legacy_deadline_20260913/supervisor.json,原样归档,ccc017e284ea6f0baeb30111156d1a69ad10329bb45050baba7b65e719ebc7a4,355,
runs/q4_legacy_deadline_20260913/supervisor_exit.json,results/final-20260913/q4_legacy_deadline_20260913/supervisor_exit.json,原样归档,e5954ef2282ca9260c3714f3558b64ff7bc9b6951f218a98cb5dd347f6b86c44,60,
runs/q4_legacy_deadline_20260913/validation_000040.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000040.json,原样归档,88386d65d11ee0c650120dfe7b13bd6cf1fef76c23071e9f915104441745c9b5,115456,
runs/q4_legacy_deadline_20260913/validation_000080.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000080.json,原样归档,830b6771f16d907a865b1ff108c1239f239edf9adbd002fee44c4d54b81e0587,115552,
runs/q4_legacy_deadline_20260913/validation_000120.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000120.json,原样归档,89bcdea91815d738f397c2f6db98a9bb038caeda95f908ab41d2fbe97963a8a3,115514,
runs/q4_legacy_deadline_20260913/validation_000160.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000160.json,原样归档,977749398b0bcb6212c0b2836a58ac316ba235e0da6094ab95026c72385d3c0d,115506,
runs/q4_legacy_deadline_20260913/validation_000200.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000200.json,原样归档,47cef7e002646c58bc23b2ce5b322cd5e58ca524a634e6c0fdd89fdb5c4b71fb,115521,
runs/q4_legacy_deadline_20260913/validation_000240.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000240.json,原样归档,96a94323b844227a955d32743803fef304c73b587fb65d2f8a109dd1208aaddb,115517,
runs/q4_legacy_deadline_20260913/validation_000280.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000280.json,原样归档,a99ac628b9ed13d45761bbdc860e18a53ccf5d79721e94996e77f7f2e553005a,115499,
runs/q4_legacy_deadline_20260913/validation_000320.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000320.json,原样归档,3cfc02081bcedd28cb327792d6a27310475c469c7f7f9acf8131f5e1ddaadaae,115551,
runs/q4_legacy_deadline_20260913/validation_000360.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000360.json,原样归档,76757bd9733f191ee1784609f44421642c8bfbcf1281c2838104ae587f3b35d7,115548,
runs/q4_legacy_deadline_20260913/validation_000400.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000400.json,原样归档,1a426b6148708a6d76e5fa63d698648cb337b038ef1fe22144447c6aa82713fd,115562,
runs/q4_legacy_deadline_20260913/validation_000440.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000440.json,原样归档,f6363fcc48596ff7bb41d07004e92b3687720bde4be7f56daedefb600248267b,115516,
runs/q4_legacy_deadline_20260913/validation_000480.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000480.json,原样归档,bdbb5f3c5a1185557ec50921949af9b25b5ca27ebb7165191b623d94a18b3fd4,115461,
runs/q4_legacy_deadline_20260913/validation_000520.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000520.json,原样归档,1bb15b8f0ad4d2f1964142eee64b65b4bfd63e97335e4a14e848e834ffa54201,115479,
runs/q4_legacy_deadline_20260913/validation_000560.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000560.json,原样归档,4543b311304e9143f4e3ce3716fc0a82b9157657cee3586daf4c4eb61eabb8eb,115484,
runs/q4_legacy_deadline_20260913/validation_000600.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000600.json,原样归档,3dca1ab082ab583b53e737e1684898d7527b921982b2e01178d6c4ad1a0d2c41,115553,
runs/q4_legacy_deadline_20260913/validation_000640.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000640.json,原样归档,a326f6d20cfeab36bace01b3f655d522836871e70ca86d0b65c1dea2e30758b9,115543,
runs/q4_legacy_deadline_20260913/validation_000680.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000680.json,原样归档,8259df7b1c3fcbba4829ef2d7887fb076733dc135254de45c8e79fc483043866,115509,
runs/q4_legacy_deadline_20260913/validation_000720.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000720.json,原样归档,edb7ce275bf667246ee8cf4c850132b1caf035d7027edf74cc128d5661dc915b,115551,
runs/q4_legacy_deadline_20260913/validation_000760.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000760.json,原样归档,ca41a343b442d991eb769a7754aacb54c2a5d0f3358aefeeb57420753031e5a0,115510,
runs/q4_legacy_deadline_20260913/validation_000800.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000800.json,原样归档,23f0f784e5235803d0e070753c03d061042863356e050e7f8b281de5a8c38d45,115517,
runs/q4_legacy_deadline_20260913/validation_000840.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000840.json,原样归档,907e0471977e1a1d79ff64a61771b3efb1e38422dc49775e3f0ce455ff608ce4,115515,
runs/q4_legacy_deadline_20260913/validation_000880.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000880.json,原样归档,82c1860fe0db92e3abcb71f5b7d589108e70de174288f101e5c7b8d676a9f759,115534,
runs/q4_legacy_deadline_20260913/validation_000920.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000920.json,原样归档,d0e243570b0d0da574f930801b34f88b12231565e087137aee9c8128cd552630,115543,
runs/q4_legacy_deadline_20260913/validation_000960.json,results/final-20260913/q4_legacy_deadline_20260913/validation_000960.json,原样归档,4649a6e2b3a37e3598e4f92a9a9d311b5bb977897dc94f907fa9b9f8a4a2b3f9,115519,
runs/q4_legacy_deadline_20260913/validation_001000.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001000.json,原样归档,e49e2d3cbf8372cb8bf370d6ff6ad3f3429a2661ef59ed003b699f488aa186e0,115539,
runs/q4_legacy_deadline_20260913/validation_001040.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001040.json,原样归档,8712d3d3898e5f4b49d72a37d8e70a37ba8ed6b9283bb3820f9c690ba63a0b86,115528,
runs/q4_legacy_deadline_20260913/validation_001080.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001080.json,原样归档,62f8434e76f4883c07b2e694f1409fbfbb85fdb9f095bcda98fe480dc39e6fd9,115538,
runs/q4_legacy_deadline_20260913/validation_001120.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001120.json,原样归档,aec99e3832cb2fa034364e8751797540ca0c3b93262aecd804172b5fc072fa02,115514,
runs/q4_legacy_deadline_20260913/validation_001160.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001160.json,原样归档,2c166960f70e1b02cbfe48b6a371e7a0bfe4f0107296b8f3fc10f5a794ae8af1,115504,
runs/q4_legacy_deadline_20260913/validation_001200.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001200.json,原样归档,6be50e6926a9bf41ff91480eb3ff2566edf47f269e014cf4be654bc5d54a9894,115551,
runs/q4_legacy_deadline_20260913/validation_001240.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001240.json,原样归档,42f52cf9b8bd3a026befaf0982299b82188e43a4bc972287e502798cae729eae,115514,
runs/q4_legacy_deadline_20260913/validation_001280.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001280.json,原样归档,d38ca0c2f210a308952dac9fcf069c69d5918b66953b19246f6cbcc8d20f2dbb,115539,
runs/q4_legacy_deadline_20260913/validation_001320.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001320.json,原样归档,a2454f00e5b5a58c249631797a4a22bba157b544d083c78293691ffee19eed40,115506,
runs/q4_legacy_deadline_20260913/validation_001360.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001360.json,原样归档,1a7aa0db49ccdb11502cf029b9313399a4884af96570db3a9c0937a52f1decbe,115472,
runs/q4_legacy_deadline_20260913/validation_001400.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001400.json,原样归档,2fa62aab807bfe6bb356ed5742d854ed8f530e5dccdf7c69706825bcd82150a3,115481,
runs/q4_legacy_deadline_20260913/validation_001440.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001440.json,原样归档,d973f5451b43cb388bc795168279226fb451fbc490e589b584e1ee43fcfa941e,115523,
runs/q4_legacy_deadline_20260913/validation_001480.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001480.json,原样归档,18b271ddd589ca7c349cd8b246d53e1ccd53b94d3dfc35b7e63439951e27768b,115496,
runs/q4_legacy_deadline_20260913/validation_001520.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001520.json,原样归档,b4772acedaa3c29ce63e98e2a27502cbbe77da84212e71090a90ce9db2ad38e7,115473,
runs/q4_legacy_deadline_20260913/validation_001560.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001560.json,原样归档,349bcd699e0766cb8a37939c0c6c8dea16271907877ee58ed2bf792c0d3ab80b,115508,
runs/q4_legacy_deadline_20260913/validation_001600.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001600.json,原样归档,e0f87d03ec83306981904a6044d3ca8fa2a4c28bbf079c8c8d7d5fa14718fa88,115489,
runs/q4_legacy_deadline_20260913/validation_001640.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001640.json,原样归档,6f290fe0b7551713b993c018b1205091711841aea4f311991e9d9f8dc5d63949,115440,
runs/q4_legacy_deadline_20260913/validation_001680.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001680.json,原样归档,afa6b363a3129782b3b6f0b6652faf6a077626f62b4ff57455d07579131ee862,115474,
runs/q4_legacy_deadline_20260913/validation_001720.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001720.json,原样归档,ddaa335d8460087d52d9494c7f7da11cb88b0dec81a8b7cae8814177c1cb6c1f,115515,
runs/q4_legacy_deadline_20260913/validation_001760.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001760.json,原样归档,8586270135fcd198e576824b761cff75fcb185e1075640acda83892d99119e36,115486,
runs/q4_legacy_deadline_20260913/validation_001800.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001800.json,原样归档,0a42b0cbe9ca902dcd818c115609688954957ea1716d84ac224cf5b22f836a5a,115490,
runs/q4_legacy_deadline_20260913/validation_001840.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001840.json,原样归档,2423acbdc1889c39867c9ff9e0740820559789ffe3447e781e4040044d1be050,115507,
runs/q4_legacy_deadline_20260913/validation_001880.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001880.json,原样归档,8fd697f4dc233c9335a5153699521863e0508c2b373f91f591c0ee75697cb19f,115484,
runs/q4_legacy_deadline_20260913/validation_001920.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001920.json,原样归档,c8122fb547a08711ece43484c4f03e5617723afa0d3ba029f31724736daaddfe,115556,
runs/q4_legacy_deadline_20260913/validation_001960.json,results/final-20260913/q4_legacy_deadline_20260913/validation_001960.json,原样归档,950dd7c4f0a98873ae52831634c6f6bd8e5c97095ffc7a3ca0c040a25bc7df0c,115491,
runs/q4_legacy_deadline_20260913/validation_002000.json,results/final-20260913/q4_legacy_deadline_20260913/validation_002000.json,原样归档,d35c2784f173b0aba5e6f30db3252ad66e75a601c20106353d78ebc353313276,115517,
runs/q4_legacy_deadline_20260913/validation_002040.json,results/final-20260913/q4_legacy_deadline_20260913/validation_002040.json,原样归档,5cce6197f1e2f4bf0e126629dcfa682a9a680ee3f9743a4cc1467301530e816d,115522,
runs/q4_legacy_deadline_20260913/validation_002080.json,results/final-20260913/q4_legacy_deadline_20260913/validation_002080.json,原样归档,d52609aee732aaad58571ebfe4bead8e775330319347c395dccd3be7cb3f7d76,115500,
runs/q4_legacy_deadline_20260913/validation_002120.json,results/final-20260913/q4_legacy_deadline_20260913/validation_002120.json,原样归档,ef53216fdd3a472116368669f125b1cd1b43ff2118a97efdc12cf02442491df2,115531,
runs/q4_legacy_deadline_20260913/validation_002160.json,results/final-20260913/q4_legacy_deadline_20260913/validation_002160.json,原样归档,1c1ce8720c13db8c48112e16925ba0c80895c09d076d5a75d7a0bbf589a1b5a8,115489,
runs/q4_legacy_deadline_20260913/validation_002200.json,results/final-20260913/q4_legacy_deadline_20260913/validation_002200.json,原样归档,407ffea1b943601972f2d5b09af5f04125e0a850ae3338fea95dd9fffd392bc4,115558,
runs/q4_legacy_deadline_20260913/validation_002240.json,results/final-20260913/q4_legacy_deadline_20260913/validation_002240.json,原样归档,2479f884989d716b1ee53321dae422c88dae3e6a4d75f73c6c9186c01a7046fb,115492,
runs/q4_legacy_deadline_20260913/validation_002280.json,results/final-20260913/q4_legacy_deadline_20260913/validation_002280.json,原样归档,d21e159dc138b2bc23fe2050a2e0aafa57dbd71799ea7db9af15c6109cf6367f,115504,
runs/q4_legacy_deadline_20260913/validation_002320.json,results/final-20260913/q4_legacy_deadline_20260913/validation_002320.json,原样归档,744c543f9230a497054c5b0199475a3e86608e75e78ccce2fdd45b694ca0c838,115521,
runs/q4_legacy_deadline_20260913/validation_002360.json,results/final-20260913/q4_legacy_deadline_20260913/validation_002360.json,原样归档,871713b7e922f458a40eefbd21c9e6ed0dd82bb823062df2b2485dbf45cbb811,115473,
runs/q4_legacy_deadline_20260913/validation_002400.json,results/final-20260913/q4_legacy_deadline_20260913/validation_002400.json,原样归档,72d630c1b1aae6bcdaa5044847568b46cca02878f2a8e909c6d059686f02b8e1,115489,
runs/q4_legacy_deadline_20260913/validation_002440.json,results/final-20260913/q4_legacy_deadline_20260913/validation_002440.json,原样归档,936216e3a00219417c70191b8eb369e63c04a3ddea65afe2529dcdf82d786f78,115501,
runs/q4_legacy_deadline_20260913/validation_002480.json,results/final-20260913/q4_legacy_deadline_20260913/validation_002480.json,原样归档,931c6eeb8e892accdbb86d5b5e1b9f68295266abd885a51dc2b52a5d3148bee7,115493,
runs/q4_legacy_deadline_20260913/validation_002520.json,results/final-20260913/q4_legacy_deadline_20260913/validation_002520.json,原样归档,5908ee168d4c95cbad67fda0c3097756799d3971e73f1ff13519dfc76507118f,115494,
runs/q4_legacy_deadline_20260913/validation_002560.json,results/final-20260913/q4_legacy_deadline_20260913/validation_002560.json,原样归档,e1e00ed5220ab8bae0b77d8077ded05c244fc03d32bd100cde99683e10dcaaba,115558,
